id,agent,start,end,direction,status,activity,comment
,vdemidova,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,vdemidova,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,vdemidova,2025-10-07T06:00:00,2025-10-07T15:00:00,calls,work,,
,vdemidova,2025-10-08T08:00:00,2025-10-08T17:00:00,calls,work,,
,vdemidova,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,vacation,,
,vdemidova,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,vdemidova,2025-10-12T05:00:00,2025-10-12T14:00:00,calls,work,,
,vdemidova,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,vdemidova,2025-10-14T16:00:00,2025-10-15T01:00:00,calls,work,,
,vdemidova,2025-10-15T16:00:00,2025-10-16T01:00:00,calls,work,,
,vdemidova,2025-10-18T07:00:00,2025-10-18T16:00:00,calls,work,,
,vdemidova,2025-10-19T07:00:00,2025-10-19T16:00:00,calls,work,,
,vdemidova,2025-10-20T15:00:00,2025-10-21T00:00:00,calls,work,,
,vdemidova,2025-10-21T16:00:00,2025-10-22T01:00:00,calls,work,,
,vdemidova,2025-10-24T06:00:00,2025-10-24T15:00:00,calls,work,,
,vdemidova,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,vdemidova,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,vdemidova,2025-10-27T16:00:00,2025-10-28T01:00:00,calls,work,,
,vdemidova,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,vdemidova,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,vdemidova,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,omonastirova,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,omonastirova,2025-10-02T14:00:00,2025-10-02T23:00:00,calls,work,,
,omonastirova,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,omonastirova,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,omonastirova,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,sick,,
,omonastirova,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,omonastirova,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,sick,,
,omonastirova,2025-10-11T16:00:00,2025-10-12T01:00:00,calls,work,,
,omonastirova,2025-10-12T13:00:00,2025-10-12T22:00:00,calls,work,,
,omonastirova,2025-10-15T00:00:00,2025-10-16T00:00:00,calls,vacation,,
,omonastirova,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,vacation,,
,omonastirova,2025-10-17T16:00:00,2025-10-18T01:00:00,calls,work,,
,omonastirova,2025-10-18T11:00:00,2025-10-18T20:00:00,calls,work,,
,omonastirova,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,omonastirova,2025-10-20T06:00:00,2025-10-20T15:00:00,calls,work,,
,omonastirova,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,omonastirova,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,omonastirova,2025-10-25T05:00:00,2025-10-25T14:00:00,calls,work,,
,omonastirova,2025-10-26T05:00:00,2025-10-26T14:00:00,calls,work,,
,omonastirova,2025-10-27T00:00:00,2025-10-28T00:00:00,calls,sick,,
,omonastirova,2025-10-29T00:00:00,2025-10-30T00:00:00,calls,sick,,
,omonastirova,2025-10-30T00:00:00,2025-10-31T00:00:00,calls,sick,,
,omonastirova,2025-10-31T09:00:00,2025-10-31T18:00:00,calls,work,,
,ovoitko,2025-10-01T14:00:00,2025-10-01T23:00:00,calls,work,,
,ovoitko,2025-10-03T05:00:00,2025-10-03T14:00:00,calls,work,,
,ovoitko,2025-10-04T10:00:00,2025-10-04T19:00:00,calls,work,,
,ovoitko,2025-10-05T09:00:00,2025-10-05T18:00:00,calls,work,,
,ovoitko,2025-10-07T07:00:00,2025-10-07T16:00:00,calls,work,,
,ovoitko,2025-10-08T07:00:00,2025-10-08T16:00:00,calls,work,,
,ovoitko,2025-10-09T15:00:00,2025-10-10T00:00:00,calls,work,,
,ovoitko,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,ovoitko,2025-10-11T14:00:00,2025-10-11T23:00:00,calls,work,,
,ovoitko,2025-10-12T10:00:00,2025-10-12T12:00:00,calls,work,,
,ovoitko,2025-10-14T05:00:00,2025-10-14T14:00:00,calls,work,,
,ovoitko,2025-10-15T08:00:00,2025-10-15T17:00:00,calls,work,,
,ovoitko,2025-10-16T10:00:00,2025-10-16T19:00:00,calls,work,,
,ovoitko,2025-10-17T14:00:00,2025-10-17T23:00:00,calls,work,,
,ovoitko,2025-10-18T16:00:00,2025-10-19T01:00:00,calls,work,,
,ovoitko,2025-10-20T07:00:00,2025-10-20T16:00:00,calls,work,,
,ovoitko,2025-10-21T07:00:00,2025-10-21T16:00:00,calls,work,,
,ovoitko,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,ovoitko,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,ovoitko,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,ovoitko,2025-10-26T00:00:00,2025-10-27T00:00:00,calls,vacation,,
,ovoitko,2025-10-27T08:00:00,2025-10-27T17:00:00,calls,work,,
,ovoitko,2025-10-29T14:00:00,2025-10-29T23:00:00,calls,work,,
,ovoitko,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,ozhilenko,2025-10-01T15:00:00,2025-10-02T00:00:00,calls,work,,
,ozhilenko,2025-10-03T16:00:00,2025-10-04T01:00:00,calls,work,,
,ozhilenko,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,ozhilenko,2025-10-06T16:00:00,2025-10-07T01:00:00,calls,work,,
,ozhilenko,2025-10-07T15:00:00,2025-10-08T00:00:00,calls,work,,
,ozhilenko,2025-10-10T07:00:00,2025-10-10T16:00:00,calls,work,,
,ozhilenko,2025-10-11T07:00:00,2025-10-11T16:00:00,calls,work,,
,ozhilenko,2025-10-12T07:00:00,2025-10-12T16:00:00,calls,work,,
,ozhilenko,2025-10-13T07:00:00,2025-10-13T16:00:00,calls,work,,
,ozhilenko,2025-10-14T05:00:00,2025-10-14T14:00:00,calls,work,,
,ozhilenko,2025-10-17T16:00:00,2025-10-18T01:00:00,calls,work,,
,ozhilenko,2025-10-18T16:00:00,2025-10-19T01:00:00,calls,work,,
,ozhilenko,2025-10-19T15:00:00,2025-10-20T00:00:00,calls,work,,
,ozhilenko,2025-10-20T16:00:00,2025-10-21T01:00:00,calls,work,,
,ozhilenko,2025-10-21T16:00:00,2025-10-22T01:00:00,calls,work,,
,ozhilenko,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,ozhilenko,2025-10-25T07:00:00,2025-10-25T16:00:00,calls,work,,
,ozhilenko,2025-10-26T06:00:00,2025-10-26T15:00:00,calls,work,,
,ozhilenko,2025-10-27T07:00:00,2025-10-27T16:00:00,calls,work,,
,ozhilenko,2025-10-29T15:00:00,2025-10-30T00:00:00,calls,work,,
,ozhilenko,2025-10-30T16:00:00,2025-10-31T01:00:00,calls,work,,
,ozhilenko,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,idrutsa,2025-10-01T14:00:00,2025-10-01T23:00:00,calls,work,,
,idrutsa,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,idrutsa,2025-10-04T00:00:00,2025-10-05T00:00:00,calls,sick,,
,idrutsa,2025-10-05T09:00:00,2025-10-05T18:00:00,calls,work,,
,idrutsa,2025-10-06T06:00:00,2025-10-06T15:00:00,calls,work,,
,idrutsa,2025-10-07T06:00:00,2025-10-07T15:00:00,calls,work,,
,idrutsa,2025-10-08T14:00:00,2025-10-08T23:00:00,calls,work,,
,idrutsa,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,idrutsa,2025-10-12T15:00:00,2025-10-13T00:00:00,calls,work,,
,idrutsa,2025-10-15T07:00:00,2025-10-15T16:00:00,calls,work,,
,idrutsa,2025-10-16T07:00:00,2025-10-16T16:00:00,calls,work,,
,idrutsa,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,idrutsa,2025-10-18T15:00:00,2025-10-19T00:00:00,calls,work,,
,idrutsa,2025-10-19T15:00:00,2025-10-20T00:00:00,calls,work,,
,idrutsa,2025-10-22T06:00:00,2025-10-22T15:00:00,calls,work,,
,idrutsa,2025-10-23T06:00:00,2025-10-23T15:00:00,calls,work,,
,idrutsa,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,idrutsa,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,idrutsa,2025-10-26T14:00:00,2025-10-26T23:00:00,calls,work,,
,idrutsa,2025-10-28T05:00:00,2025-10-28T14:00:00,calls,work,,
,idrutsa,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,idrutsa,2025-10-30T15:00:00,2025-10-31T00:00:00,calls,work,,
,idrutsa,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,akrupitska,2025-10-01T05:00:00,2025-10-01T14:00:00,calls,work,,
,akrupitska,2025-10-02T15:00:00,2025-10-03T00:00:00,calls,work,,
,akrupitska,2025-10-04T08:00:00,2025-10-04T17:00:00,calls,work,,
,akrupitska,2025-10-06T07:00:00,2025-10-06T16:00:00,calls,work,,
,akrupitska,2025-10-07T07:00:00,2025-10-07T16:00:00,calls,work,,
,akrupitska,2025-10-08T07:00:00,2025-10-08T16:00:00,calls,work,,
,akrupitska,2025-10-09T07:00:00,2025-10-09T16:00:00,calls,work,,
,akrupitska,2025-10-13T09:00:00,2025-10-13T18:00:00,calls,work,,
,akrupitska,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,akrupitska,2025-10-15T14:00:00,2025-10-15T23:00:00,calls,work,,
,akrupitska,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,sick,,
,akrupitska,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,sick,,
,akrupitska,2025-10-20T09:00:00,2025-10-20T18:00:00,calls,work,,
,akrupitska,2025-10-21T09:00:00,2025-10-21T18:00:00,calls,work,,
,akrupitska,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,akrupitska,2025-10-23T14:00:00,2025-10-23T23:00:00,calls,work,,
,akrupitska,2025-10-24T08:00:00,2025-10-24T17:00:00,calls,work,,
,akrupitska,2025-10-25T09:00:00,2025-10-25T11:00:00,calls,work,,
,akrupitska,2025-10-27T09:00:00,2025-10-27T18:00:00,calls,work,,
,akrupitska,2025-10-28T07:00:00,2025-10-28T16:00:00,calls,work,,
,akrupitska,2025-10-29T09:00:00,2025-10-29T18:00:00,calls,work,,
,akrupitska,2025-10-30T09:00:00,2025-10-30T18:00:00,calls,work,,
,akrupitska,2025-10-31T15:00:00,2025-11-01T00:00:00,calls,work,,
,kinna,2025-10-01T17:00:00,2025-10-02T00:00:00,calls,work,,
,kinna,2025-10-03T18:00:00,2025-10-04T01:00:00,calls,work,,
,kinna,2025-10-04T08:00:00,2025-10-04T15:00:00,calls,work,,
,kinna,2025-10-05T17:00:00,2025-10-06T00:00:00,calls,work,,
,kinna,2025-10-07T17:00:00,2025-10-08T00:00:00,calls,work,,
,kinna,2025-10-08T17:00:00,2025-10-09T00:00:00,calls,work,,
,kinna,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,sick,,
,kinna,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,sick,,
,kinna,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,sick,,
,kinna,2025-10-14T17:00:00,2025-10-15T00:00:00,calls,work,,
,kinna,2025-10-15T17:00:00,2025-10-16T00:00:00,calls,work,,
,kinna,2025-10-16T17:00:00,2025-10-17T00:00:00,calls,work,,
,kinna,2025-10-17T17:00:00,2025-10-18T00:00:00,calls,work,,
,kinna,2025-10-19T17:00:00,2025-10-20T00:00:00,calls,work,,
,kinna,2025-10-20T17:00:00,2025-10-21T00:00:00,calls,work,,
,kinna,2025-10-21T17:00:00,2025-10-22T00:00:00,calls,work,,
,kinna,2025-10-24T17:00:00,2025-10-25T00:00:00,calls,work,,
,kinna,2025-10-25T05:00:00,2025-10-25T12:00:00,calls,work,,
,kinna,2025-10-26T17:00:00,2025-10-27T00:00:00,calls,work,,
,kinna,2025-10-27T17:00:00,2025-10-28T00:00:00,calls,work,,
,kinna,2025-10-29T17:00:00,2025-10-30T00:00:00,calls,work,,
,kinna,2025-10-30T18:00:00,2025-10-31T01:00:00,calls,work,,
,asoloviova,2025-10-02T16:00:00,2025-10-03T01:00:00,calls,work,,
,asoloviova,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,asoloviova,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,asoloviova,2025-10-06T06:00:00,2025-10-06T15:00:00,calls,work,,
,asoloviova,2025-10-07T09:00:00,2025-10-07T18:00:00,calls,work,,
,asoloviova,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,asoloviova,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,sick,,
,asoloviova,2025-10-11T16:00:00,2025-10-12T01:00:00,calls,work,,
,asoloviova,2025-10-12T07:00:00,2025-10-12T14:00:00,calls,work,,
,asoloviova,2025-10-13T09:00:00,2025-10-13T18:00:00,calls,work,,
,asoloviova,2025-10-14T15:00:00,2025-10-15T00:00:00,calls,work,,
,asoloviova,2025-10-16T16:00:00,2025-10-17T01:00:00,calls,work,,
,asoloviova,2025-10-17T15:00:00,2025-10-18T00:00:00,calls,work,,
,asoloviova,2025-10-18T14:00:00,2025-10-18T23:00:00,calls,work,,
,asoloviova,2025-10-21T05:00:00,2025-10-21T14:00:00,calls,work,,
,asoloviova,2025-10-22T06:00:00,2025-10-22T15:00:00,calls,work,,
,asoloviova,2025-10-23T15:00:00,2025-10-24T00:00:00,calls,work,,
,asoloviova,2025-10-24T15:00:00,2025-10-25T00:00:00,calls,work,,
,asoloviova,2025-10-25T16:00:00,2025-10-26T01:00:00,calls,work,,
,asoloviova,2025-10-28T00:00:00,2025-10-29T00:00:00,calls,vacation,,
,asoloviova,2025-10-29T00:00:00,2025-10-30T00:00:00,calls,vacation,,
,asoloviova,2025-10-30T00:00:00,2025-10-31T00:00:00,calls,vacation,,
,asoloviova,2025-10-31T00:00:00,2025-11-01T00:00:00,calls,vacation,,
,darnold,2025-10-01T18:00:00,2025-10-02T01:00:00,calls,work,,
,darnold,2025-10-02T17:00:00,2025-10-03T00:00:00,calls,work,,
,darnold,2025-10-03T17:00:00,2025-10-04T00:00:00,calls,work,,
,darnold,2025-10-05T17:00:00,2025-10-06T00:00:00,calls,work,,
,darnold,2025-10-06T08:00:00,2025-10-06T15:00:00,calls,work,,
,darnold,2025-10-07T18:00:00,2025-10-08T01:00:00,calls,work,,
,darnold,2025-10-10T17:00:00,2025-10-11T00:00:00,calls,work,,
,darnold,2025-10-11T16:00:00,2025-10-11T23:00:00,calls,work,,
,darnold,2025-10-12T09:00:00,2025-10-12T16:00:00,calls,work,,
,darnold,2025-10-13T07:00:00,2025-10-13T14:00:00,calls,work,,
,darnold,2025-10-14T18:00:00,2025-10-15T01:00:00,calls,work,,
,darnold,2025-10-17T17:00:00,2025-10-18T00:00:00,calls,work,,
,darnold,2025-10-18T15:00:00,2025-10-18T22:00:00,calls,work,,
,darnold,2025-10-20T07:00:00,2025-10-20T14:00:00,calls,work,,
,darnold,2025-10-21T08:00:00,2025-10-21T15:00:00,calls,work,,
,darnold,2025-10-24T17:00:00,2025-10-25T00:00:00,calls,work,,
,darnold,2025-10-25T16:00:00,2025-10-25T23:00:00,calls,work,,
,darnold,2025-10-26T09:00:00,2025-10-26T16:00:00,calls,work,,
,darnold,2025-10-27T08:00:00,2025-10-27T15:00:00,calls,work,,
,darnold,2025-10-28T08:00:00,2025-10-28T15:00:00,calls,work,,
,darnold,2025-10-30T08:00:00,2025-10-30T15:00:00,calls,work,,
,darnold,2025-10-31T17:00:00,2025-11-01T00:00:00,calls,work,,
,doliinik,2025-10-01T14:00:00,2025-10-01T23:00:00,calls,work,,
,doliinik,2025-10-02T14:00:00,2025-10-02T23:00:00,calls,work,,
,doliinik,2025-10-04T09:00:00,2025-10-04T18:00:00,calls,work,,
,doliinik,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,doliinik,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,doliinik,2025-10-07T05:00:00,2025-10-07T14:00:00,calls,work,,
,doliinik,2025-10-08T09:00:00,2025-10-08T18:00:00,calls,work,,
,doliinik,2025-10-10T05:00:00,2025-10-10T14:00:00,calls,work,,
,doliinik,2025-10-11T05:00:00,2025-10-11T14:00:00,calls,work,,
,doliinik,2025-10-12T05:00:00,2025-10-12T14:00:00,calls,work,,
,doliinik,2025-10-13T09:00:00,2025-10-13T18:00:00,calls,work,,
,doliinik,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,vacation,,
,doliinik,2025-10-18T00:00:00,2025-10-19T00:00:00,calls,vacation,,
,doliinik,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,vacation,,
,doliinik,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,doliinik,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,doliinik,2025-10-23T11:00:00,2025-10-23T20:00:00,calls,work,,
,doliinik,2025-10-24T06:00:00,2025-10-24T15:00:00,calls,work,,
,doliinik,2025-10-25T05:00:00,2025-10-25T14:00:00,calls,work,,
,doliinik,2025-10-28T05:00:00,2025-10-28T14:00:00,calls,work,,
,doliinik,2025-10-29T05:00:00,2025-10-29T14:00:00,calls,work,,
,doliinik,2025-10-30T05:00:00,2025-10-30T14:00:00,calls,work,,
,doliinik,2025-10-31T05:00:00,2025-10-31T14:00:00,calls,work,,
,okaras,2025-10-01T14:00:00,2025-10-01T23:00:00,calls,work,,
,okaras,2025-10-02T00:00:00,2025-10-03T00:00:00,calls,vacation,,
,okaras,2025-10-03T00:00:00,2025-10-04T00:00:00,calls,vacation,,
,okaras,2025-10-05T17:00:00,2025-10-06T00:00:00,calls,work,,
,okaras,2025-10-06T08:00:00,2025-10-06T15:00:00,calls,work,,
,okaras,2025-10-07T09:00:00,2025-10-07T18:00:00,calls,work,,
,okaras,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,okaras,2025-10-09T08:00:00,2025-10-09T15:00:00,calls,work,,
,okaras,2025-10-11T05:00:00,2025-10-11T14:00:00,calls,work,,
,okaras,2025-10-12T06:00:00,2025-10-12T15:00:00,calls,work,,
,okaras,2025-10-14T12:00:00,2025-10-14T21:00:00,calls,work,,
,okaras,2025-10-15T09:00:00,2025-10-15T18:00:00,calls,work,,
,okaras,2025-10-16T13:00:00,2025-10-16T22:00:00,calls,work,,
,okaras,2025-10-19T09:00:00,2025-10-19T18:00:00,calls,work,,
,okaras,2025-10-20T09:00:00,2025-10-20T18:00:00,calls,work,,
,okaras,2025-10-21T09:00:00,2025-10-21T18:00:00,calls,work,,
,okaras,2025-10-23T06:00:00,2025-10-23T15:00:00,calls,work,,
,okaras,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,okaras,2025-10-26T14:00:00,2025-10-26T23:00:00,calls,work,,
,okaras,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,okaras,2025-10-29T07:00:00,2025-10-29T16:00:00,calls,work,,
,okaras,2025-10-31T16:00:00,2025-11-01T01:00:00,calls,work,,
,dsologub,2025-10-02T13:00:00,2025-10-02T22:00:00,calls,work,,
,dsologub,2025-10-03T09:00:00,2025-10-03T18:00:00,calls,work,,
,dsologub,2025-10-04T05:00:00,2025-10-04T14:00:00,calls,work,,
,dsologub,2025-10-05T14:00:00,2025-10-05T23:00:00,calls,work,,
,dsologub,2025-10-07T00:00:00,2025-10-08T00:00:00,calls,vacation,,
,dsologub,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,vacation,,
,dsologub,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,vacation,,
,dsologub,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,vacation,,
,dsologub,2025-10-11T00:00:00,2025-10-12T00:00:00,calls,vacation,,
,dsologub,2025-10-13T16:00:00,2025-10-14T01:00:00,calls,work,,
,dsologub,2025-10-14T14:00:00,2025-10-14T23:00:00,calls,work,,
,dsologub,2025-10-15T15:00:00,2025-10-16T00:00:00,calls,work,,
,dsologub,2025-10-16T12:00:00,2025-10-16T21:00:00,calls,work,,
,dsologub,2025-10-17T06:00:00,2025-10-17T15:00:00,calls,work,,
,dsologub,2025-10-19T00:00:00,2025-10-20T00:00:00,calls,sick,,
,dsologub,2025-10-21T14:00:00,2025-10-21T23:00:00,calls,work,,
,dsologub,2025-10-22T16:00:00,2025-10-23T01:00:00,calls,work,,
,dsologub,2025-10-23T16:00:00,2025-10-24T01:00:00,calls,work,,
,dsologub,2025-10-24T18:00:00,2025-10-25T00:00:00,calls,work,,
,dsologub,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,dsologub,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,dsologub,2025-10-28T16:00:00,2025-10-29T01:00:00,calls,work,,
,dsologub,2025-10-29T16:00:00,2025-10-30T01:00:00,calls,work,,
,dsologub,2025-10-30T12:00:00,2025-10-30T21:00:00,calls,work,,
,dsologub,2025-10-31T07:00:00,2025-10-31T16:00:00,calls,work,,
,kchumak,2025-10-01T12:00:00,2025-10-01T21:00:00,calls,work,,
,kchumak,2025-10-03T07:00:00,2025-10-03T16:00:00,calls,work,,
,kchumak,2025-10-04T06:00:00,2025-10-04T15:00:00,calls,work,,
,kchumak,2025-10-05T00:00:00,2025-10-06T00:00:00,calls,vacation,,
,kchumak,2025-10-06T00:00:00,2025-10-07T00:00:00,calls,vacation,,
,kchumak,2025-10-08T15:00:00,2025-10-09T00:00:00,calls,work,,
,kchumak,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,kchumak,2025-10-11T14:00:00,2025-10-11T23:00:00,calls,work,,
,kchumak,2025-10-12T00:00:00,2025-10-13T00:00:00,calls,vacation,,
,kchumak,2025-10-14T00:00:00,2025-10-15T00:00:00,calls,sick,,
,kchumak,2025-10-16T00:00:00,2025-10-17T00:00:00,calls,sick,,
,kchumak,2025-10-17T00:00:00,2025-10-18T00:00:00,calls,sick,,
,kchumak,2025-10-19T06:00:00,2025-10-19T15:00:00,calls,work,,
,kchumak,2025-10-20T06:00:00,2025-10-20T15:00:00,calls,work,,
,kchumak,2025-10-21T07:00:00,2025-10-21T16:00:00,calls,work,,
,kchumak,2025-10-22T05:00:00,2025-10-22T14:00:00,calls,work,,
,kchumak,2025-10-25T14:00:00,2025-10-25T23:00:00,calls,work,,
,kchumak,2025-10-26T15:00:00,2025-10-27T00:00:00,calls,work,,
,kchumak,2025-10-27T15:00:00,2025-10-28T00:00:00,calls,work,,
,kchumak,2025-10-28T15:00:00,2025-10-29T00:00:00,calls,work,,
,kchumak,2025-10-30T14:00:00,2025-10-30T23:00:00,calls,work,,
,kchumak,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,akaras,2025-10-02T06:00:00,2025-10-02T15:00:00,calls,work,,
,akaras,2025-10-03T06:00:00,2025-10-03T15:00:00,calls,work,,
,akaras,2025-10-04T00:00:00,2025-10-05T00:00:00,calls,vacation,,
,akaras,2025-10-05T17:00:00,2025-10-06T00:00:00,calls,work,,
,akaras,2025-10-07T05:00:00,2025-10-07T14:00:00,calls,work,,
,akaras,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,vacation,,
,akaras,2025-10-10T15:00:00,2025-10-11T00:00:00,calls,work,,
,akaras,2025-10-11T15:00:00,2025-10-12T00:00:00,calls,work,,
,akaras,2025-10-12T14:00:00,2025-10-12T23:00:00,calls,work,,
,akaras,2025-10-14T06:00:00,2025-10-14T15:00:00,calls,work,,
,akaras,2025-10-15T05:00:00,2025-10-15T14:00:00,calls,work,,
,akaras,2025-10-16T15:00:00,2025-10-17T00:00:00,calls,work,,
,akaras,2025-10-18T10:00:00,2025-10-18T19:00:00,calls,work,,
,akaras,2025-10-19T05:00:00,2025-10-19T14:00:00,calls,work,,
,akaras,2025-10-20T15:00:00,2025-10-21T00:00:00,calls,work,,
,akaras,2025-10-21T15:00:00,2025-10-22T00:00:00,calls,work,,
,akaras,2025-10-24T14:00:00,2025-10-24T23:00:00,calls,work,,
,akaras,2025-10-26T05:00:00,2025-10-26T14:00:00,calls,work,,
,akaras,2025-10-27T05:00:00,2025-10-27T14:00:00,calls,work,,
,akaras,2025-10-28T05:00:00,2025-10-28T14:00:00,calls,work,,
,akaras,2025-10-30T09:00:00,2025-10-30T18:00:00,calls,work,,
,akaras,2025-10-31T05:00:00,2025-10-31T14:00:00,calls,work,,
,ibabich,2025-10-03T15:00:00,2025-10-04T00:00:00,calls,work,,
,ibabich,2025-10-04T15:00:00,2025-10-05T00:00:00,calls,work,,
,ibabich,2025-10-07T00:00:00,2025-10-08T00:00:00,calls,sick,,
,ibabich,2025-10-08T00:00:00,2025-10-09T00:00:00,calls,sick,,
,ibabich,2025-10-09T00:00:00,2025-10-10T00:00:00,calls,sick,,
,ibabich,2025-10-10T00:00:00,2025-10-11T00:00:00,calls,sick,,
,ibabich,2025-10-12T09:00:00,2025-10-12T18:00:00,calls,work,,
,ibabich,2025-10-14T06:00:00,2025-10-14T15:00:00,calls,work,,
,ibabich,2025-10-15T14:00:00,2025-10-15T23:00:00,calls,work,,
,ibabich,2025-10-16T14:00:00,2025-10-16T23:00:00,calls,work,,
,ibabich,2025-10-19T07:00:00,2025-10-19T16:00:00,calls,work,,
,ibabich,2025-10-20T15:00:00,2025-10-21T00:00:00,calls,work,,
,ibabich,2025-10-21T15:00:00,2025-10-22T00:00:00,calls,work,,
,ibabich,2025-10-22T14:00:00,2025-10-22T23:00:00,calls,work,,
,ibabich,2025-10-24T12:00:00,2025-10-24T15:00:00,calls,work,,
,ibabich,2025-10-27T14:00:00,2025-10-27T23:00:00,calls,work,,
,ibabich,2025-10-28T14:00:00,2025-10-28T23:00:00,calls,work,,
,ibabich,2025-10-30T09:00:00,2025-10-30T18:00:00,calls,work,,
,ibabich,2025-10-31T14:00:00,2025-10-31T23:00:00,calls,work,,
,gnazarchuk,2025-10-01T08:00:00,2025-10-01T15:00:00,calls,work,,
,gnazarchuk,2025-10-03T17:00:00,2025-10-04T00:00:00,calls,work,,
,gnazarchuk,2025-10-04T17:00:00,2025-10-05T00:00:00,calls,work,,
,gnazarchuk,2025-10-05T15:00:00,2025-10-06T00:00:00,calls,work,,
,gnazarchuk,2025-10-06T15:00:00,2025-10-07T00:00:00,calls,work,,
,gnazarchuk,2025-10-07T10:00:00,2025-10-07T16:00:00,calls,work,,
,gnazarchuk,2025-10-08T17:00:00,2025-10-09T00:00:00,calls,work,,
,gnazarchuk,2025-10-09T17:00:00,2025-10-10T00:00:00,calls,work,,
,gnazarchuk,2025-10-11T07:00:00,2025-10-11T14:00:00,calls,work,,
,gnazarchuk,2025-10-13T17:00:00,2025-10-14T00:00:00,calls,work,,
,gnazarchuk,2025-10-14T17:00:00,2025-10-15T00:00:00,calls,work,,
,gnazarchuk,2025-10-15T16:00:00,2025-10-15T23:00:00,calls,work,,
,gnazarchuk,2025-10-16T16:00:00,2025-10-16T23:00:00,calls,work,,
,gnazarchuk,2025-10-18T05:00:00,2025-10-18T12:00:00,calls,work,,
,gnazarchuk,2025-10-20T16:00:00,2025-10-20T23:00:00,calls,work,,
,gnazarchuk,2025-10-22T05:00:00,2025-10-22T12:00:00,calls,work,,
